datetime,open,high,low,volume,close
2020-10-16 03:00:00,-1.0320958866842762,-1.0331604584112941,-1.0430014234732299,-0.19566584979752935,43.474
2020-10-16 04:00:00,-1.0342216031451685,-1.0333725860699947,-1.055067523327891,0.027277611111200268,41.0
2020-10-16 05:00:00,-1.0521021784299325,-1.0444183762980503,-1.0536585142480885,-0.4970244779753511,42.221
2020-10-16 06:00:00,-1.0436146607196541,-1.0436456255413549,-1.049127888367177,-0.5971699201672668,41.426
2020-10-16 07:00:00,-1.0494162551038948,-1.0465623808484892,-1.06081254377482,0.23285736444671346,41.786
2020-10-16 08:00:00,-1.048127011907397,-1.040812206100139,-1.0475709722568984,-0.4004910613517853,42.676
2020-10-16 09:00:00,-1.0404452711949297,-1.040092487258119,-1.048061400831636,-0.508691333770556,41.986
2020-10-16 10:00:00,-1.0453106294483807,-1.046107821579845,-1.0505602511886336,-0.5642105878567704,41.556
2020-10-16 11:00:00,-1.0492320775043953,-1.0467139006047037,-1.0536040221842287,-0.46595683106843455,41.365
2020-10-16 12:00:00,-1.0500838989020815,-1.0475093793248313,-1.0519225527851277,-0.5814560709893319,41.763
2020-10-16 13:00:00,-1.0470142722437528,-1.046388133128842,-1.0481626003788043,-0.6311878943166662,41.961
2020-10-16 14:00:00,-1.0458094437803591,-1.0441532167246745,-1.047742233029029,-0.647142910031164,41.743
2020-10-16 15:00:00,-1.0473365830428774,-1.0473805875320488,-1.0506147432524935,-0.6462996763311393,41.676
2020-10-16 16:00:00,-1.0476665679086477,-1.0479412106300434,-1.0517824303352026,-0.7055686171660029,41.271
2020-10-16 17:00:00,-1.0505366688341848,-1.0513655571204967,-1.0553399836471897,-0.6148088557479768,40.835
2020-10-16 18:00:00,-1.0540360432246796,-1.0537216893296362,-1.05723942130173,-0.6169402923915436,40.873
2020-10-16 19:00:00,-1.0546269463564077,-1.0546914157694105,-1.0616844167965762,-0.5215195819360868,39.889
2020-10-16 20:00:00,-1.062086139136146,-1.0529110586338872,-1.0622993986601363,-0.5458333392288752,41.1
2020-10-16 21:00:00,-1.0525242520954528,-1.0524792273286754,-1.0579945256152152,-0.708988445459322,40.477
2020-10-16 22:00:00,-1.0568831219502792,-1.0573733154544118,-1.065568922491722,-0.5646160231492628,39.658
2020-10-16 23:00:00,-1.064365336929955,-1.0629871224221685,-1.0671881152464118,-0.6160429000092079,39.461
2020-10-17 00:00:00,-1.0653706396605576,-1.0659417576683563,-1.0740852536149474,-0.46640840502930714,38.664
2020-10-17 01:00:00,-1.0708575973123198,-1.0671539157180743,-1.071119328424866,-0.6121346056909333,39.203
2020-10-17 02:00:00,-1.0665294237240768,-1.0477518109347748,-1.066440795513478,-0.09472727540438207,41.231
2020-10-17 03:00:00,-1.052079156229995,-1.0527519628898618,-1.0554489677749095,-0.6644655740036741,40.9
2020-10-17 04:00:00,-1.0537367546254923,-1.0544262561960347,-1.0577376344570193,-0.6905409981212538,40.477
2020-10-17 05:00:00,-1.0572975215491536,-1.0571157318688467,-1.0585861537371213,-0.7255533596450024,40.51
2020-10-17 06:00:00,-1.056629877750967,-1.0571157318688467,-1.0612718340273524,-0.6325285575866281,40.25
2020-10-17 07:00:00,-1.0586251350788807,-1.0461684294823306,-1.0590999360535134,-0.6157889958034602,41.85
2020-10-17 08:00:00,-1.0469452056439406,-1.047229067775834,-1.050622527833045,-0.644483945177142,41.389
2020-10-17 09:00:00,-1.04988437316929,-1.050721598156584,-1.0533627001871357,-0.7047345357171703,41.058
2020-10-17 10:00:00,-1.0520945043632866,-1.045865389969901,-1.0515488929186607,-0.668410949092242,42.03
2020-10-17 11:00:00,-1.0449652964493186,-1.0367363246579622,-1.0443170175864156,-0.367771857693696,42.779
2020-10-17 12:00:00,-1.0392097464649526,-1.0401833991118479,-1.0452278135109287,-0.6018043559821722,42.005
2020-10-17 13:00:00,-1.0451571481154642,-1.0451683990913132,-1.0478590017372997,-0.710467430381319,41.627
2020-10-17 14:00:00,-1.0484569967731672,-1.0422289158207472,-1.0480925391538418,-0.6308008578796626,42.486
2020-10-17 15:00:00,-1.0427705133886136,-1.041221309441919,-1.0525686729708934,-0.5492253333561983,41.3
2020-10-17 16:00:00,-1.0505673651007683,-1.0506609902540982,-1.0541800811450321,-0.6777180337296068,41.224
2020-10-17 17:00:00,-1.0514345346317462,-1.0499564233876995,-1.0512375096966051,-0.7632380841636933,41.488
2020-10-17 18:00:00,-1.0490555739715415,-1.0482518261302836,-1.0501165300972042,-0.7147133201095397,41.574
2020-10-17 19:00:00,-1.0493855588373115,-1.0463805571410314,-1.049127888367177,-0.7426436319197214,41.691
2020-10-17 20:00:00,-1.046960553777232,-1.0477290829713428,-1.0481859541204586,-0.7751770543139247,41.706
2020-10-17 21:00:00,-1.0476819160419393,-1.0485472896549024,-1.048372784053692,-0.7745677219613725,41.509
2020-10-17 22:00:00,-1.0482804932403136,-1.0491382167041399,-1.050926126474549,-0.7454529956232274,41.4
2020-10-17 23:00:00,-1.0496157808366864,-1.049509440106866,-1.0536195913453317,-0.6561345722382745,41.365
2020-10-18 00:00:00,-1.0501145951686646,-1.0504488625953974,-1.0564142557632823,-0.6874490468680583,40.795
2020-10-18 01:00:00,-1.0543046355572832,-1.05447928811071,-1.0556825051914511,-0.6952730893999083,40.78
2020-10-18 02:00:00,-1.0545578797565953,-1.0543126163788739,-1.0631712716818924,-0.6723816108129689,39.74
2020-10-18 03:00:00,-1.0625465831348953,-1.0597597516147943,-1.0632646866485091,-0.5970921732086878,40.095
2020-10-18 04:00:00,-1.059684156276004,-1.0585854735041298,-1.0593801809533634,-0.7530775756909561,40.337
2020-10-18 05:00:00,-1.0579498172140485,-1.0574718032959516,-1.058562799995467,-0.7395060137636713,40.464
2020-10-18 06:00:00,-1.057197758682758,-1.0577596908327593,-1.0599328861725124,-0.7191443306299109,40.096
2020-10-18 07:00:00,-1.058962794011297,-1.0583884978210507,-1.0601197161057458,-0.7039007373276528,40.322
2020-10-18 08:00:00,-1.0581493429468398,-1.0566990525392561,-1.0584071083844393,-0.7316383800972783,40.22
2020-10-18 09:00:00,-1.0588553570782553,-1.0589794248702882,-1.0593412580506065,-0.7484690869799453,40.105
2020-10-18 10:00:00,-1.0597378747425248,-1.0590021528337206,-1.0628443192987338,-0.6315353024495398,39.828
2020-10-18 11:00:00,-1.0617177839371466,-1.0578884826255421,-1.062455090271164,-0.7099456577102732,40.25
2020-10-18 12:00:00,-1.0586251350788807,-1.0583657698576185,-1.0601197161057458,-0.7041840797021828,40.059
2020-10-18 13:00:00,-1.06002181520842,-1.0600930950784668,-1.0602364848140169,-0.7172665151327765,40.101
2020-10-18 14:00:00,-1.0593311492102964,-1.0529565145607518,-1.0593256888895037,-0.6166299650289633,40.696
2020-10-18 15:00:00,-1.0549185608889489,-1.0544262561960347,-1.0585550154149157,-0.7083707156804185,40.562
2020-10-18 16:00:00,-1.056161759685572,-1.0564263169780697,-1.0587651990898033,-0.6559165222124542,40.299
2020-10-18 17:00:00,-1.0579037728141736,-1.0576157470643555,-1.0601197161057458,-0.6132078722611224,40.241
2020-10-18 18:00:00,-1.057926795014111,-1.055115671086812,-1.0582436321928599,-0.6965334581774543,40.6
2020-10-18 19:00:00,-1.0559468858194891,-1.0566990525392561,-1.0583292625789253,-0.733583658064539,40.312
2020-10-18 20:00:00,-1.0576735508147987,-1.0582900099795112,-1.0645724961811436,-0.5115754251332787,39.638
2020-10-18 21:00:00,-1.063298641666186,-1.0556081102945098,-1.0637628998037985,-0.5847152159447142,40.402
2020-10-18 22:00:00,-1.058049580080444,-1.0569263321735785,-1.059372396372812,-0.72887883483325,40.216
2020-10-18 23:00:00,-1.0580265578805066,-1.0546762637937892,-1.057932248970804,-0.6121199809596471,40.75
2020-10-19 00:00:00,-1.0542509170907626,-1.053668657414961,-1.0570058838851881,-0.6509906296559826,40.528
2020-10-19 01:00:00,-1.05633058915178,-1.0553353747333234,-1.0570058838851881,-0.7157408254237692,40.62
2020-10-19 02:00:00,-1.0556782934868854,-1.0559641817216145,-1.056367548279974,-0.7197551726321442,40.553
2020-10-19 03:00:00,-1.0561310634189887,-1.0566687485880133,-1.0610460811913618,-0.4950287210968772,40.0
2020-10-19 04:00:00,-1.0608659625394605,-1.0596536877854439,-1.0611317115774273,-0.7538590081071589,39.945
2020-10-19 05:00:00,-1.0605513258069819,-1.060312798724978,-1.0605089451333156,-0.7547091295838536,40.112
2020-10-19 06:00:00,-1.060543651740336,-1.0596991437123082,-1.0641443442508167,-0.40474053649799874,39.627
2020-10-19 07:00:00,-1.0634137526658731,-1.061297677140374,-1.064191051734125,-0.5344879444626491,39.885
2020-10-19 08:00:00,-1.0621935760691876,-1.0613658610306707,-1.0623772444656503,-0.6157999407636486,39.984
2020-10-19 09:00:00,-1.0607508515397732,-1.0608658458351619,-1.064222190056331,-0.4704660603129101,39.596
2020-10-19 10:00:00,-1.0636593227985396,-1.0642068564596971,-1.068161187815336,-0.5217885826386459,39.089
2020-10-19 11:00:00,-1.0680488889199493,-1.0679569704260123,-1.0740618998732931,-0.21215782903298938,38.518
2020-10-19 12:00:00,-1.0719780110426098,-1.0698661193543184,-1.0717965869328374,-0.5383123588705152,38.648
2020-10-19 13:00:00,-1.0710724711784028,-1.0620022440067725,-1.0715786186773983,-0.28732753254693466,39.379
2020-10-19 14:00:00,-1.065309247127391,-1.063896240959457,-1.0675150676295706,-0.6248859560758308,39.05
2020-10-19 15:00:00,-1.0678340150538663,-1.0684418336458996,-1.0756888772085345,-0.08900551440663174,38.0
2020-10-19 16:00:00,-1.0758917850319787,-1.0726086269418054,-1.0756888772085345,-0.34129533852645716,38.189
2020-10-19 17:00:00,-1.0747636972350432,-1.074729903528812,-1.0897011222010442,-0.02568259805926296,36.453
2020-10-19 18:00:00,-1.08692709286867,-1.0815710205219082,-1.0868831040414397,-0.14886670968202967,37.129
2020-10-19 19:00:00,-1.082453112014156,-1.0805785661187015,-1.0888759566625963,-0.4710940745802665,36.526
2020-10-19 20:00:00,-1.0872033592679193,-1.082298315351739,-1.0873579634550745,-0.5713834052574163,36.94
2020-10-19 21:00:00,-1.0836425923442583,-1.083252889815892,-1.0870932877163273,-0.6874019646686276,36.823
2020-10-19 22:00:00,-1.0859448123380049,-1.086230253025512,-1.091258038311323,-0.07873782080653313,36.0
2020-10-19 23:00:00,-1.0912399183236214,-1.0882681937466003,-1.0919430813998459,-0.31680938681691323,35.98
2020-10-20 00:00:00,-1.0912399183236214,-1.0914122286880565,-1.1020318977944528,0.6836616870411878,34.784
2020-10-20 01:00:00,-1.1005715833649403,-1.0970184596680026,-1.1021564510832753,-0.14241635400691677,35.052
2020-10-20 02:00:00,-1.098913984969443,-1.0987760888400937,-1.1029349091384146,-0.06354329111891228,34.512
2020-10-20 03:00:00,-1.1026819516925412,-1.0918440599932684,-1.1029349091384146,-0.24317169467001506,35.718
2020-10-20 04:00:00,-1.0933426125845767,-1.0884954733809227,-1.0973922877858218,-0.4408735298506826,35.371
2020-10-20 05:00:00,-1.0963048023098636,-1.0949729429591033,-1.1013702084475845,-0.4636164966502393,35.027
2020-10-20 06:00:00,-1.0990828144356508,-1.098503353278907,-1.1096997096375762,0.27383831469107983,33.808
2020-10-20 07:00:00,-1.1079540354782205,-1.107458170871199,-1.114611779965506,0.05703252326725596,33.338
2020-10-20 08:00:00,-1.1121364018001931,-1.1050111268083307,-1.1136542765576847,0.11930585567380851,33.994
2020-10-20 09:00:00,-1.1064499184156396,-1.104602023466551,-1.1087733445519603,-0.4383920431873002,33.935
2020-10-20 10:00:00,-1.1068950142810972,-1.0986094171082574,-1.1087733445519603,0.21191512665744763,34.781
2020-10-20 11:00:00,-1.0997888285670665,-1.0982836496323958,-1.1066715078030838,-0.17044715187399964,34.636
2020-10-20 12:00:00,-1.1016689748952928,-1.0935410812628739,-1.101837283280668,-0.15688134548612423,35.296
2020-10-20 13:00:00,-1.0959057508442809,-1.0958063016182846,-1.104343918218217,-0.25595965405968046,34.666
2020-10-20 14:00:00,-1.1011317902300854,-1.1013140447566907,-1.110088938665146,-0.08468065112946614,33.648
2020-10-20 15:00:00,-1.109396760007635,-1.1030186420141068,-1.114611779965506,2.0670235111722417,34.085
2020-10-20 16:00:00,-1.1058820374838487,-1.0998821830604613,-1.1072008592805787,0.21363301364148576,34.322
2020-10-20 17:00:00,-1.1044930314209551,-1.103442897331508,-1.1100033082790806,-0.25403154835754294,33.592
2020-10-20 18:00:00,-1.1082993684772824,-1.1079657620545185,-1.1137943990076098,-0.39531598224481973,33.625
2020-10-20 19:00:00,-1.1094658266074473,-1.1090718562748862,-1.114495011257235,-0.6859279804611995,33.195
2020-10-20 20:00:00,-1.1128577640649004,-1.1058596374431335,-1.1143393196462072,-0.39394956057717323,34.06
2020-10-20 21:00:00,-1.1061352816831609,-1.1054808380525964,-1.1080104556579238,-0.6467898407119862,34.016
2020-10-20 22:00:00,-1.1064652665489312,-1.1056550857722434,-1.1223963605169003,1.5165696663061081,32.395
2020-10-20 23:00:00,-1.1188205138487035,-1.1175569626229125,-1.1223963605169003,-0.37559533410691553,32.16
2020-10-21 00:00:00,-1.1205088085107842,-1.1171933152079971,-1.1223963605169003,-0.5482809531275369,32.542
2020-10-21 01:00:00,-1.117508248452268,-1.114049280266541,-1.1223963605169003,-0.20237463862743332,32.0
2020-10-21 02:00:00,-1.1214910890414496,-1.1194585355634077,-1.1223963605169003,-0.19645454740282264,32.282
2020-10-21 03:00:00,-1.1197644240461397,-1.1130189459242805,-1.1209951360176493,-0.19190625597284752,32.973
2020-10-21 04:00:00,-1.1143925773940646,-1.1078293942739252,-1.1147441178348798,-0.36475019950377896,33.832
2020-10-21 05:00:00,-1.1078849688784083,-1.1011170690736116,-1.108905682421334,-0.09063820053679023,34.12
2020-10-21 06:00:00,-1.1056671636177657,-1.1007685736343176,-1.1063289862588226,-0.4521404228334891,34.453
2020-10-21 07:00:00,-1.103763995089602,-1.1026549945991915,-1.110462598531613,-0.49987082809604516,33.781
2020-10-21 08:00:00,-1.1082609981440532,-1.1066323881998286,-1.1096452175737164,-0.7007735923662657,33.677
2020-10-21 09:00:00,-1.1090667751418646,-1.104314135929743,-1.1102757685983795,-0.6275036886229366,33.982
2020-10-21 10:00:00,-1.10608156321664,-1.095010822898157,-1.1063134170977198,0.43658789127592906,35.291
2020-10-21 11:00:00,-1.0966961797088004,-1.0958744855085811,-1.1002881517509404,-0.44289532818615623,35.342
2020-10-21 12:00:00,-1.09655037244253,-1.0967911800336805,-1.1025923875941532,-0.31825940533565317,34.662
2020-10-21 13:00:00,-1.1015154935623763,-1.09760938671724,-1.1044684715070392,-0.48488500747684266,35.087
2020-10-21 14:00:00,-1.0976707861728199,-1.096366924716279,-1.101915129086182,0.3551830515195391,34.824
2020-10-21 15:00:00,-1.1002646206991076,-1.0895864156256687,-1.103713367193554,-0.05237461971848525,36.259
2020-10-21 16:00:00,-1.089252335062354,-1.0884424414662475,-1.096131185736496,0.03487831984334569,35.777
2020-10-21 17:00:00,-1.0929128648524105,-1.082874090425355,-1.0942083943403016,1.7780660890063973,36.014
2020-10-21 18:00:00,-1.0904111191258727,-1.086654508342913,-1.0905496414811462,-0.41750273748997957,36.457
2020-10-21 19:00:00,-1.0874105590673566,-1.0877681785510918,-1.0921921879774905,-0.5970116900100617,35.939
2020-10-21 20:00:00,-1.0917003623223709,-1.0902531025530138,-1.0928149544216021,-0.6691383171792387,35.87
2020-10-21 21:00:00,-1.0922375469875782,-1.0920637636397799,-1.0982719453881296,-0.25251755843356444,35.563
2020-10-21 22:00:00,-1.0946241817144289,-1.094048672446193,-1.097236596174794,-0.531272484994915,35.623
2020-10-21 23:00:00,-1.0941330414490962,-1.0940335204705718,-1.1017672220557053,-0.41135148115794345,35.073
2020-10-22 00:00:00,-1.098660740770131,-1.0956926618011233,-1.0987857277045214,-0.5230764081697677,35.228
2020-10-22 01:00:00,-1.0971642977741956,-1.0973972590585392,-1.101580392122472,-0.4390761031990691,34.955
2020-10-22 02:00:00,-1.098867940569568,-1.0990715523647123,-1.1055583127842346,-0.37948353121380995,34.393
2020-10-22 03:00:00,-1.1022291817604377,-1.1016928441472276,-1.1061732946477947,-0.5950027236968778,34.084
2020-10-22 04:00:00,-1.1059434300170152,-1.1044126237712826,-1.1083841155243908,-0.37095495404639056,33.868
2020-10-22 05:00:00,-1.1071866288136383,-1.1070793714806624,-1.1125410815388352,-0.4100913010866076,33.865
2020-10-22 06:00:00,-1.107240347280159,-1.1051626465645454,-1.108508668813213,-0.5972278529737807,34.105
2020-10-22 07:00:00,-1.1057899486840987,-1.1059126693578087,-1.1115446552282566,-0.338542586685994,33.624
2020-10-22 08:00:00,-1.1087828346759692,-1.104139888210096,-1.1100500157623892,-0.5009579645726798,34.064
2020-10-22 09:00:00,-1.1056441414178284,-1.10376866480737,-1.1101122924068,-0.5056068364126612,34.025
2020-10-22 10:00:00,-1.1065880516152642,-1.0995336876211674,-1.1073954737943636,-0.38784670738803884,34.805
2020-10-22 11:00:00,-1.1004027538987322,-1.0861241891961615,-1.1005528274896879,0.8906616433142384,36.508
2020-10-22 12:00:00,-1.0873414924675442,-1.087699994660795,-1.0953838660035622,-0.2536548907620972,36.045
2020-10-22 13:00:00,-1.0904648375923935,-1.0824574110957645,-1.0917406823055094,-0.3929441338895306,36.984
2020-10-22 14:00:00,-1.0843102361424448,-1.0791164004712293,-1.0880663602852516,0.4537232643348722,37.547
2020-10-22 15:00:00,-1.0793681372225359,-1.0764875327009031,-1.084999235548002,-0.043429945357700214,36.98
2020-10-22 16:00:00,-1.083527481344571,-1.0757905418223155,-1.083434534857172,-0.22433843748530907,37.582
2020-10-22 17:00:00,-1.079575337021973,-1.0642674643621832,-1.0795111062592693,0.25397387242104646,39.601
2020-10-22 18:00:00,-1.0638818707312683,-1.063062882300276,-1.0733379338820135,0.961365520012041,38.887
2020-10-22 19:00:00,-1.069084887917135,-1.0689873047682728,-1.0739295620039195,-0.4743515211797574,38.373
2020-10-22 20:00:00,-1.0735051503051283,-1.0657144780340342,-1.0732678726570508,-0.4729091452625283,39.336
2020-10-22 21:00:00,-1.0656392319931616,-1.0583733458454292,-1.0724037842158463,0.15868770949342184,39.06
2020-10-22 22:00:00,-1.0669361492563052,-1.0665629886688368,-1.0774871153159067,-0.25093686086430034,37.887
2020-10-22 23:00:00,-1.0767589545629566,-1.0735328974547156,-1.0807722083085949,-0.1822934672750507,37.836
2020-10-23 00:00:00,-1.0765747769634568,-1.076669356408361,-1.0834890269210318,-0.12789201442461923,37.478
2020-10-23 01:00:00,-1.0804885509528257,-1.0757223579320188,-1.0812159294000245,-0.5741348361544084,37.763
2020-10-23 02:00:00,-1.0775647315607677,-1.071093429379658,-1.0784368341431767,-0.22665103209061332,38.351
2020-10-23 03:00:00,-1.0721698627087555,-1.0700403670739653,-1.0725516912463227,-0.47924410709013865,38.631
2020-10-23 04:00:00,-1.0718091815764017,-1.0683281938287386,-1.071672033644015,-0.34029396902233255,38.76
2020-10-23 05:00:00,-1.069698813248801,-1.049880663509592,-1.0697492422478208,1.5634654240012014,40.98
2020-10-23 06:00:00,-1.0530230664274312,-1.049077608801654,-1.061404171896726,0.9397897954753248,39.932
2020-10-23 07:00:00,-1.0610654882722519,-1.0572596756372508,-1.0606490675832407,-0.2083132230606381,40.165
2020-10-23 08:00:00,-1.0592774307437756,-1.0592900403705283,-1.06438566624791,-0.16215926947761783,39.831
2020-10-23 09:00:00,-1.0618405690034798,-1.0581915221379716,-1.064307820442396,-0.30275303863577074,39.885
2020-10-23 10:00:00,-1.0610961845388351,-1.053668657414961,-1.0627976118154254,-0.2095888770412057,41.0
2020-10-23 11:00:00,-1.0535525770259926,-1.0514488929864148,-1.057558589104337,-0.1563122075563325,40.608
2020-10-23 12:00:00,-1.0556629453535937,-1.05540355862362,-1.058640645800981,-0.394448971562317,40.569
2020-10-23 13:00:00,-1.0559622339527805,-1.0501079431439144,-1.056546593632656,0.07640349879776488,40.701
2020-10-23 14:00:00,-1.055601552820427,-1.0522140677552994,-1.0572082829795244,-0.09698391861837881,40.424
2020-10-23 15:00:00,-1.0576735508147987,-1.0557672060385352,-1.0639030222537236,-0.11723435944125983,39.608
2020-10-23 16:00:00,-1.0635672339987896,-1.0612825251647524,-1.075221802375451,0.9981772896026099,38.785
2020-10-23 17:00:00,-1.0690465175839061,-1.0629643944587364,-1.0746379588340964,0.14086714418544907,39.383
2020-10-23 18:00:00,-1.0660306093920984,-1.0589112409799917,-1.0682701719430558,-0.15249694539965844,39.88
2020-10-23 19:00:00,-1.0622472945357084,-1.054532320025385,-1.0632179791652008,-0.18857502524519057,40.702
2020-10-23 20:00:00,-1.055685967553531,-1.0556081102945098,-1.0593801809533634,-0.519037340447864,40.381
2020-10-23 21:00:00,-1.057619832348278,-1.0561081254900186,-1.0581969247095517,-0.690774616409411,40.616
2020-10-23 22:00:00,-1.0562998928851968,-1.041653140747131,-1.055814843060825,0.13074984943483448,42.216
2020-10-23 23:00:00,-1.0435379200531958,-1.0411076696247576,-1.0502955754498864,-0.10582027561454166,41.681
2020-10-24 00:00:00,-1.04764354570871,-1.046501772946003,-1.0523351355543515,-0.511400400123371,41.899
2020-10-24 01:00:00,-1.047006598177107,-1.0413197972834585,-1.0468002987823104,-0.40314153442635076,42.203
2020-10-24 02:00:00,-1.043998364051945,-1.0447668717373442,-1.0500153305500362,-0.3436679417065869,41.694
2020-10-24 03:00:00,-1.0475437828423146,-1.0451987030425562,-1.0498207160362512,-0.5425067318033668,41.546
2020-10-24 04:00:00,-1.0496081067700407,-1.0454865905793644,-1.0499219155834194,-0.5850536605326059,41.574
2020-10-24 05:00:00,-1.0491937071711661,-1.0492973124481655,-1.0541100199200697,-0.4843153034284205,40.982
2020-10-24 06:00:00,-1.0522249634962655,-1.0517140525597906,-1.060929312483091,-0.09351681941941882,40.151
2020-10-24 07:00:00,-1.0593234751436504,-1.0564111650024481,-1.0598783941086527,-0.4321143536944682,40.207
2020-10-24 08:00:00,-1.0588016386117345,-1.058555169552887,-1.0623772444656503,-0.5743652464369932,40.254
2020-10-24 09:00:00,-1.058824660811672,-1.0531004583291559,-1.0601197161057458,-0.46663192753522176,41.009
2020-10-24 10:00:00,-1.0535218807594096,-1.0506534142662876,-1.0553477682277412,-0.35136913649563367,40.89
2020-10-24 11:00:00,-1.0536446658257426,-1.0525852911580256,-1.0571148680129077,-0.3335945211498306,40.668
2020-10-24 12:00:00,-1.0554173752209273,-1.055024759233083,-1.0590999360535134,-0.4633878790766509,40.259
2020-10-24 13:00:00,-1.058563742545714,-1.053820177171176,-1.0589442444424852,-0.3734970154032288,40.572
2020-10-24 14:00:00,-1.0561540856189262,-1.053668657414961,-1.058165786387346,-0.31924520657744093,40.764
2020-10-24 15:00:00,-1.055517138087323,-1.0537974492077435,-1.0591077206340647,-0.44601001853767386,40.217
2020-10-24 16:00:00,-1.058655831345464,-1.0590400327727743,-1.062198199112968,-0.561282244887769,40.168
2020-10-24 17:00:00,-1.060543651740336,-1.0565096528439877,-1.0608981741608854,-0.5450105801526511,40.499
2020-10-24 18:00:00,-1.0567142924840711,-1.0571536118079006,-1.06047780681111,-0.5463385057534283,39.959
2020-10-24 19:00:00,-1.0602059928079197,-1.059130944626503,-1.0623383215628932,-0.6069079154354936,39.773
2020-10-24 20:00:00,-1.0615796507375217,-1.0617598123968288,-1.0674527909851594,-0.5206489858355916,39.258
2020-10-24 21:00:00,-1.0672200897222006,-1.063979576825375,-1.0717810177717346,0.05742691924645516,39.322
2020-10-24 22:00:00,-1.0657236467262652,-1.0587445692481554,-1.0685037093595975,0.5257158157417423,39.1
2020-10-24 23:00:00,-1.0674503117215752,-1.0653584066069295,-1.0671336231825523,-0.6039966503785101,39.437
2020-10-25 00:00:00,-1.0648564771952875,-1.0646689917161523,-1.06896299961213,-0.5381046876862525,38.962
2020-10-25 01:00:00,-1.0680795851865326,-1.0677902986941763,-1.0698893646977456,-0.5868459921165455,39.01
2020-10-25 02:00:00,-1.0681409777196993,-1.065744781985277,-1.0691731832870173,-0.4788126303406464,39.078
2020-10-25 03:00:00,-1.0676191411877833,-1.0599264233466303,-1.0674527909851594,-0.3018790458234928,39.784
2020-10-25 04:00:00,-1.0621859020025417,-1.0575778671253018,-1.0617856163437442,-0.40215271388520074,40.442
2020-10-25 05:00:00,-1.0571517142828828,-1.053668657414961,-1.068153403234785,-0.2803693684603265,39.293
2020-10-25 06:00:00,-1.0659001502591194,-1.0607143260789473,-1.0666509791883658,-0.47769681052006996,39.888
2020-10-25 07:00:00,-1.0616947617372092,-1.0595248959926613,-1.0626497047849492,-0.5304648224155023,40.005
2020-10-25 08:00:00,-1.0605820220735651,-1.0608658458351619,-1.0635838544511163,-0.6450434590902164,39.954
2020-10-25 09:00:00,-1.0616026729374595,-1.0620855798726907,-1.0626574893655005,-0.7197609281715537,39.775
2020-10-25 10:00:00,-1.0630453974668737,-1.0628659066171966,-1.06963247353955,-0.5272794615882861,39.233
